ID_CLIENT;DATE_ENTREE;NOM;PAYS;SEXE;AGE;MEMBRE_ACTIF
15728669;2012-06-01 00:00:00;Knowles;Allemagne;F;30;No
15687688;2010-02-01 00:00:00;Hou;Allemagne;F;32;No
15566312;2015-02-01 00:00:00;Jolly;Espagne;F;42;Yes
15584928;2016-04-01 00:00:00;Ugochukwutubelum;Allemagne;F;32;Yes
15710365;2020-05-01 00:00:00;Thomson;France;H;50;No
15674343;2012-04-01 00:00:00;Esposito;France;H;44;Yes
15723620;2013-04-01 00:00:00;Lu;France;H;41;Yes
15608528;2011-04-01 00:00:00;Munro;France;F;68;Yes
15773804;2015-02-01 00:00:00;Golubeva;France;H;39;No
15702014;2019-03-01 00:00:00;Jeffrey;Espagne;H;33;No
15657881;2015-05-01 00:00:00;Onyemere;France;H;38;Yes
15791501;2012-05-01 00:00:00;Carroll;France;H;43;Yes
15691840;2014-01-01 00:00:00;Fraser;Allemagne;F;37;Yes
15697270;2016-01-01 00:00:00;Gannon;Espagne;H;27;Yes
15711219;2012-02-01 00:00:00;Jennings;Allemagne;F;135;Yes
15693468;2011-05-01 00:00:00;Simmons;Espagne;F;39;No
15783522;2012-03-01 00:00:00;Mitchell;Espagne;F;37;Yes
15680752;2020-05-01 00:00:00;Horrocks;France;F;49;Yes
15790235;2012-03-01 00:00:00;Hsing;Espagne;H;40;Yes
15645095;2017-01-01 00:00:00;Huang;France;F;28;No
15609254;2011-06-01 00:00:00;Fernandez;Espagne;F;41;Yes
15709994;2013-04-01 00:00:00;Gallo;France;F;40;Yes
15627699;2010-04-01 00:00:00;Pirogova;France;H;32;No
15723856;2017-02-01 00:00:00;Gonzalez;France;F;29;Yes
15656100;2015-02-01 00:00:00;Candler;France;F;49;No
15613749;2020-02-01 00:00:00;Lees;Espagne;H;34;No
15812230;2015-06-01 00:00:00;Elliot;Allemagne;F;42;Yes
15765287;2018-01-01 00:00:00;Grant;France;F;38;No
15605134;2020-04-01 00:00:00;Bond;France;F;34;No
15743293;2019-05-01 00:00:00;Waters;Allemagne;F;35;Yes
15717489;2011-03-01 00:00:00;Martin;France;H;23;No
15792720;2014-02-01 00:00:00;Martinez;France;H;33;No
15647800;2014-01-01 00:00:00;Greco;France;F;34;No
15625151;2011-01-01 00:00:00;Wan;France;F;66;Yes
15665790;2013-04-01 00:00:00;Rowntree;Allemagne;H;39;No
15638607;2018-04-01 00:00:00;Nwabugwu;France;F;52;No
15795640;2019-06-01 00:00:00;Mai;Allemagne;F;35;No
15689341;2010-02-01 00:00:00;Gibbs;France;F;50;No
15803365;2018-02-01 00:00:00;Coffee;Espagne;H;55;Yes
15581840;2012-01-01 00:00:00;DeRose;France;H;33;No
15789201;2011-03-01 00:00:00;Thomson;Allemagne;F;35;No
15691446;2010-03-01 00:00:00;Tokaryev;Espagne;H;29;Yes
15625501;2019-05-01 00:00:00;Wall;Allemagne;H;38;No
15737133;2016-05-01 00:00:00;P'eng;Espagne;H;68;Yes
15747558;2010-01-01 00:00:00;Bryant;Espagne;F;38;No
15707078;2019-04-01 00:00:00;Kruglov;France;F;26;No
15715519;2015-05-01 00:00:00;McDavid;Espagne;H;36;No
15804937;2017-06-01 00:00:00;Cambage;France;H;50;No
15721024;2020-04-01 00:00:00;Wickens;France;H;26;No
15786643;2010-03-01 00:00:00;Tsao;France;H;32;Yes
15655590;2018-03-01 00:00:00;Garcia;Espagne;H;46;No
15775108;2019-04-01 00:00:00;Lo Duca;France;H;34;Yes
15801559;2011-02-01 00:00:00;Chiang;Allemagne;F;41;Yes
15778489;2011-06-01 00:00:00;Bolton;Allemagne;H;71;Yes
15660403;2020-04-01 00:00:00;Fleming;Espagne;F;35;Yes
15587174;2013-03-01 00:00:00;Kerr;France;H;29;Yes
15732102;2017-01-01 00:00:00;Darling;Allemagne;F;27;No
15660263;2016-01-01 00:00:00;Olisaemeka;France;H;40;No
15796787;2020-04-01 00:00:00;Vassiliev;France;H;46;No
15780128;2017-01-01 00:00:00;Ogbonnaya;France;H;33;No
15651802;2015-03-01 00:00:00;Day;Espagne;F;39;No
15639277;2011-02-01 00:00:00;Lin;France;F;41;No
15645778;2017-03-01 00:00:00;Reid;Espagne;H;42;No
15801441;2018-02-01 00:00:00;Campbell;Allemagne;F;35;Yes
15796957;2011-06-01 00:00:00;Iadanza;Espagne;H;35;Yes
15607112;2014-01-01 00:00:00;Chiawuotu;France;H;32;Yes
15679551;2018-05-01 00:00:00;Colombo;Espagne;F;46;Yes
15728706;2013-01-01 00:00:00;Amaechi;France;F;49;No
15797910;2018-01-01 00:00:00;Zetticci;Allemagne;H;51;Yes
15797010;2018-03-01 00:00:00;Shen;France;F;31;No
15785815;2019-03-01 00:00:00;Toscano;Allemagne;H;31;Yes
15663830;2014-01-01 00:00:00;De Luca;Espagne;H;32;Yes
15605113;2019-05-01 00:00:00;Sutherland;France;F;27;Yes
15595136;2019-03-01 00:00:00;Kryukov;France;F;37;Yes
15637476;2015-02-01 00:00:00;Alexandrova;Allemagne;F;57;No
15658889;2016-04-01 00:00:00;Watson;France;H;22;No
15791867;2018-02-01 00:00:00;Hicks;Allemagne;H;44;No
15677610;2012-02-01 00:00:00;Chambers;Allemagne;F;41;Yes
15773869;2016-06-01 00:00:00;Onwudiwe;Espagne;H;59;Yes
15691950;2017-05-01 00:00:00;Parry;France;H;49;No
15744240;2020-05-01 00:00:00;Shen;Allemagne;F;46;Yes
15792365;2016-03-01 00:00:00;He;France;H;44;Yes
15700300;2016-01-01 00:00:00;Okoli;Allemagne;F;44;Yes
15762110;2020-02-01 00:00:00;Anderson;France;H;37;Yes
15793671;2015-05-01 00:00:00;Watt;France;H;34;No
15770121;2011-02-01 00:00:00;Bancroft;France;F;34;No
15732644;2015-06-01 00:00:00;Evans;Espagne;F;54;No
15700366;2017-03-01 00:00:00;Burton;France;H;39;Yes
15690153;2016-02-01 00:00:00;Sun;France;F;37;Yes
15790412;2012-04-01 00:00:00;Norton;Espagne;H;26;Yes
15790019;2011-03-01 00:00:00;Onwughara;France;H;35;Yes
15690164;2016-01-01 00:00:00;Shao;Allemagne;F;33;No
15811127;2014-03-01 00:00:00;Volkov;France;H;35;No
15813412;2017-05-01 00:00:00;Barlow;France;F;55;No
15796351;2019-03-01 00:00:00;Yao;Allemagne;H;35;Yes
15798960;2018-06-01 00:00:00;Meng;France;H;33;Yes
15765857;2018-06-01 00:00:00;Genovesi;Espagne;H;41;No
15632185;2019-03-01 00:00:00;Yermolayev;France;F;42;No
15765732;2014-04-01 00:00:00;Simmons;Espagne;F;24;Yes
15687558;2010-01-01 00:00:00;Mault;Allemagne;F;31;No
15765375;2012-01-01 00:00:00;Butusov;France;F;46;No
15762573;2013-02-01 00:00:00;Bednall;Espagne;F;34;No
15719294;2018-01-01 00:00:00;Wood;France;F;29;No
15742638;2016-04-01 00:00:00;Wang;France;F;25;Yes
15645772;2011-04-01 00:00:00;Onwumelu;France;H;33;Yes
15783349;2019-01-01 00:00:00;Montague;Espagne;H;39;Yes
15754747;2011-01-01 00:00:00;Bazile;Allemagne;H;33;Yes
15681705;2012-02-01 00:00:00;Fanucci;France;H;28;No
15744327;2016-05-01 00:00:00;Ruth;France;H;40;No
15789109;2010-05-01 00:00:00;Watson;France;F;41;Yes
15806822;2020-06-01 00:00:00;Myers;France;F;36;No
15669301;2014-02-01 00:00:00;Romani;Allemagne;F;29;No
15735572;2011-06-01 00:00:00;Lawrence;France;H;59;Yes
15615457;2018-04-01 00:00:00;Burns;Espagne;F;44;No
15631685;2019-04-01 00:00:00;Lambert;Allemagne;H;60;Yes
15651713;2014-04-01 00:00:00;King;France;H;45;No
15714610;2018-05-01 00:00:00;Alexeeva;Espagne;H;30;Yes
15671345;2014-04-01 00:00:00;Piccio;Espagne;F;42;No
15778135;2017-04-01 00:00:00;T'ao;Espagne;H;43;No
15749050;2017-05-01 00:00:00;Justice;France;F;36;No
15706647;2013-04-01 00:00:00;Jordan;France;H;31;Yes
15636551;2017-06-01 00:00:00;Nixon;France;F;29;No
15676576;2012-02-01 00:00:00;Stephenson;France;F;43;No
15806403;2011-04-01 00:00:00;Hu;France;H;37;No
15810942;2018-01-01 00:00:00;Chiemela;Allemagne;F;61;Yes
15806964;2020-01-01 00:00:00;Utz;France;H;45;Yes
15756026;2011-01-01 00:00:00;Hooper;Espagne;F;46;No
15709295;2015-05-01 00:00:00;Wall;Espagne;F;25;Yes
15775339;2012-03-01 00:00:00;Lori;France;F;29;No
15584532;2013-03-01 00:00:00;Liu;France;F;36;Yes
15803406;2019-04-01 00:00:00;Ross;France;F;26;Yes
15609637;2013-04-01 00:00:00;Nkemakolam;France;H;51;Yes
15681081;2015-02-01 00:00:00;Marrero;Espagne;F;47;Yes
15709511;2012-04-01 00:00:00;Watt;France;H;43;No
15590476;2013-02-01 00:00:00;Onochie;France;H;28;No
15627665;2016-03-01 00:00:00;Sung;France;H;46;No
15791877;2020-03-01 00:00:00;Gallagher;Allemagne;H;34;Yes
15573309;2018-03-01 00:00:00;Ward;Espagne;F;48;Yes
15588923;2016-01-01 00:00:00;Murphy;France;F;33;No
15691863;2017-02-01 00:00:00;Cody;France;F;39;Yes
15709478;2019-04-01 00:00:00;P'an;Allemagne;H;37;Yes
15718280;2015-06-01 00:00:00;Luffman;Allemagne;H;39;Yes
15685564;2015-06-01 00:00:00;Nnamutaezinwa;Espagne;H;35;Yes
15660980;2014-04-01 00:00:00;Cairns;Espagne;H;38;Yes
15802060;2010-05-01 00:00:00;Ch'ang;Allemagne;F;30;No
15729435;2014-04-01 00:00:00;McKenzie;France;H;40;Yes
15756535;2015-05-01 00:00:00;Chibugo;Allemagne;H;39;Yes
15611579;2016-05-01 00:00:00;Sutherland;Espagne;H;42;Yes
15590094;2011-03-01 00:00:00;Nwachukwu;Allemagne;H;38;No
15785342;2011-06-01 00:00:00;Shipp;France;H;25;Yes
15694677;2019-03-01 00:00:00;Bennetts;France;H;39;Yes
15586959;2015-03-01 00:00:00;Unaipon;France;F;42;No
15790744;2011-04-01 00:00:00;Nash;France;F;34;No
15570289;2012-01-01 00:00:00;Benson;Allemagne;H;43;No
15613623;2017-02-01 00:00:00;Tilley;Espagne;H;62;Yes
15626948;2014-04-01 00:00:00;Butcher;France;F;42;No
15589358;2016-01-01 00:00:00;Stanley;Allemagne;H;31;No
15744919;2020-03-01 00:00:00;Genovese;Espagne;F;37;Yes
15773276;2016-04-01 00:00:00;Townsend;Espagne;H;63;No
15794356;2017-01-01 00:00:00;Toscani;Allemagne;H;42;Yes
15703413;2013-04-01 00:00:00;Montes;France;F;38;No
15649738;2020-03-01 00:00:00;White;France;F;46;Yes
15721292;2015-06-01 00:00:00;Atkins;Espagne;H;39;No
15781034;2015-05-01 00:00:00;Mason;Espagne;H;67;Yes
15751227;2019-03-01 00:00:00;Ebelegbulam;France;H;47;No
15729958;2019-02-01 00:00:00;Wilkinson;France;H;37;Yes
15775750;2011-04-01 00:00:00;Yao;France;H;37;No
15737265;2014-04-01 00:00:00;Nwokeocha;Allemagne;H;39;No
15659094;2012-01-01 00:00:00;Ojiofor;Allemagne;F;34;No
15773469;2011-02-01 00:00:00;Clark;Allemagne;F;27;No
15617486;2019-04-01 00:00:00;Sullivan;France;H;52;No
15574886;2014-06-01 00:00:00;Palerma;France;H;110;Yes
15575510;2018-01-01 00:00:00;Milanesi;France;F;32;Yes
15717164;2014-05-01 00:00:00;Genovese;Espagne;H;32;Yes
15640905;2019-01-01 00:00:00;Vasin;Espagne;F;35;Yes
15713774;2014-06-01 00:00:00;Chikwendu;Espagne;F;46;No
15695225;2012-01-01 00:00:00;Sun;Espagne;H;38;Yes
15812767;2017-05-01 00:00:00;Harvey;Espagne;H;70;Yes
15777826;2015-01-01 00:00:00;Wofford;France;H;30;Yes
15746183;2016-06-01 00:00:00;Pye;France;F;27;Yes
15742609;2018-03-01 00:00:00;Lombardo;Allemagne;H;28;Yes
15746564;2017-05-01 00:00:00;O'Sullivan;France;H;42;Yes
15614827;2012-05-01 00:00:00;Sun;France;H;42;Yes
15745083;2012-06-01 00:00:00;Lei;Allemagne;H;59;No
15573242;2014-03-01 00:00:00;Greene;France;H;50;Yes
15569098;2014-02-01 00:00:00;Winifred;France;H;44;No
15737275;2017-05-01 00:00:00;Conti;France;H;39;Yes
15812338;2013-05-01 00:00:00;Sopuluchukwu;Espagne;F;30;No
15812482;2017-06-01 00:00:00;Young;France;H;27;No
15795166;2012-05-01 00:00:00;Creswell;Allemagne;H;42;Yes
15777553;2011-05-01 00:00:00;Hanson;France;F;56;No
15577018;2018-01-01 00:00:00;Tsao;Allemagne;F;26;No
15698839;2016-01-01 00:00:00;Okwudilichukwu;Allemagne;H;46;Yes
15724154;2016-03-01 00:00:00;Manna;Allemagne;F;49;No
15785373;2015-04-01 00:00:00;Wong;Espagne;F;42;No
15691504;2012-01-01 00:00:00;Yusupova;Allemagne;F;52;No
15657535;2010-02-01 00:00:00;Pearson;Espagne;H;29;Yes
15745326;2017-03-01 00:00:00;Carandini;France;F;62;No
15569394;2018-05-01 00:00:00;Bailey;France;H;24;No
15772503;2016-04-01 00:00:00;Burns;France;F;33;No
15773456;2017-04-01 00:00:00;Lazareva;Allemagne;H;114;Yes
15805637;2011-05-01 00:00:00;Hsing;France;H;36;No
15803941;2010-04-01 00:00:00;Seleznev;France;H;46;No
15679983;2013-02-01 00:00:00;Garmon;France;H;34;No
15631756;2015-05-01 00:00:00;Tuan;France;F;35;No
15795429;2013-04-01 00:00:00;Henderson;France;H;24;Yes
15747649;2020-06-01 00:00:00;Summerville;Allemagne;F;36;Yes
15695339;2020-03-01 00:00:00;Lucchesi;Allemagne;H;53;No
15664610;2016-05-01 00:00:00;Campbell;Allemagne;H;48;Yes
15783444;2017-04-01 00:00:00;Endrizzi;France;F;39;Yes
15689612;2012-01-01 00:00:00;Pirozzi;Espagne;F;34;Yes
15576044;2014-05-01 00:00:00;Macdonald;Allemagne;H;28;No
15692583;2015-05-01 00:00:00;Udobata;France;F;32;No
15691823;2015-02-01 00:00:00;Obidimkpa;France;H;37;Yes
15784010;2018-01-01 00:00:00;Williamson;Allemagne;H;33;No
15708193;2018-03-01 00:00:00;Liu;France;H;33;No
15738634;2011-01-01 00:00:00;Yuan;France;H;47;Yes
15633531;2011-01-01 00:00:00;Lavrov;France;F;76;Yes
15811290;2020-02-01 00:00:00;Komarova;Allemagne;H;44;Yes
15679733;2018-03-01 00:00:00;Haugh;Allemagne;H;40;Yes
15598097;2011-05-01 00:00:00;Johnstone;France;H;44;No
15607988;2012-01-01 00:00:00;Garland;Allemagne;F;37;No
15709531;2018-04-01 00:00:00;Harding;France;H;38;No
15598840;2019-05-01 00:00:00;Moretti;France;H;33;No
15624451;2017-03-01 00:00:00;Huddart;France;F;38;No
15597945;2012-01-01 00:00:00;Dellucci;Espagne;F;32;No
15789974;2014-01-01 00:00:00;Enemuo;France;H;33;No
15722991;2011-01-01 00:00:00;McGregor;France;H;54;No
15698285;2016-01-01 00:00:00;Ting;France;F;41;Yes
15704651;2019-01-01 00:00:00;Bishop;France;H;26;No
15778157;2012-01-01 00:00:00;Murray;Espagne;H;27;No
15752508;2013-03-01 00:00:00;Docherty;Allemagne;H;32;Yes
15714993;2011-01-01 00:00:00;Longo;France;F;41;No
15607827;2016-06-01 00:00:00;Nebechukwu;Allemagne;H;34;Yes
15792232;2015-01-01 00:00:00;Moss;Espagne;F;43;No
15763327;2012-02-01 00:00:00;Craig;France;H;32;Yes
15773098;2015-06-01 00:00:00;Ch'in;Espagne;H;34;No
15694879;2013-04-01 00:00:00;Reeves;Espagne;F;23;No
15611794;2014-03-01 00:00:00;Galloway;Allemagne;H;61;Yes
15580701;2017-02-01 00:00:00;Ma;France;H;33;No
15692671;2012-01-01 00:00:00;Dobson;Espagne;H;36;No
15799422;2012-02-01 00:00:00;Evans;France;F;40;Yes
15718779;2019-06-01 00:00:00;Clark;France;H;34;Yes
15597957;2018-03-01 00:00:00;Rahman;Espagne;H;66;Yes
15682600;2011-04-01 00:00:00;Lo;Allemagne;H;39;No
15778752;2010-04-01 00:00:00;Johnson;France;H;32;Yes
15570417;2019-01-01 00:00:00;Chien;France;H;35;No
15664897;2018-02-01 00:00:00;Bryant;France;F;35;Yes
15701605;2019-04-01 00:00:00;Forster;France;H;37;No
15672499;2017-06-01 00:00:00;Iadanza;France;H;34;Yes
15707138;2015-01-01 00:00:00;Nagy;Espagne;H;39;Yes
15664035;2011-06-01 00:00:00;Parsons;Espagne;F;38;Yes
15640648;2014-05-01 00:00:00;Howe;France;H;36;Yes
15757306;2017-05-01 00:00:00;Miller;Espagne;H;49;Yes
15786392;2016-03-01 00:00:00;Chen;France;H;41;No
15672152;2011-03-01 00:00:00;Grant;Allemagne;H;37;Yes
15665634;2013-05-01 00:00:00;Campbell;France;F;38;Yes
15588670;2015-03-01 00:00:00;Despeissis;Espagne;F;40;No
15778025;2011-02-01 00:00:00;Dellucci;Allemagne;H;43;Yes
15716728;2010-01-01 00:00:00;Basedow;Espagne;F;42;Yes
15747960;2017-03-01 00:00:00;Eluemuno;France;H;33;Yes
15642934;2016-01-01 00:00:00;Mason;Allemagne;F;35;No
15735878;2010-02-01 00:00:00;Law;Allemagne;F;47;No
15766427;2015-06-01 00:00:00;Shaw;Allemagne;H;52;No
15758836;2017-04-01 00:00:00;Godfrey;Espagne;H;36;Yes
15627298;2013-06-01 00:00:00;Vinogradova;France;H;37;No
15600997;2015-04-01 00:00:00;Demuth;Allemagne;F;32;Yes
15576256;2015-06-01 00:00:00;Yusupova;France;H;39;Yes
15766185;2016-03-01 00:00:00;She;Allemagne;H;31;Yes
15800524;2017-06-01 00:00:00;Nnanna;Allemagne;H;29;No
15677955;2019-05-01 00:00:00;Tsui;Allemagne;H;33;No
15662397;2015-03-01 00:00:00;Small;France;F;42;Yes
15731281;2017-04-01 00:00:00;Ozuluonye;Allemagne;F;35;Yes
15682839;2012-05-01 00:00:00;Genovesi;France;F;57;Yes
15597951;2016-06-01 00:00:00;Muir;France;F;58;Yes
15800366;2015-02-01 00:00:00;Walton;France;H;29;Yes
15767722;2020-01-01 00:00:00;Richardson;France;F;39;No
15692575;2014-02-01 00:00:00;Kerr;France;H;38;No
15709387;2015-03-01 00:00:00;Obiajulu;France;H;52;Yes
15634262;2016-06-01 00:00:00;Fantin;Allemagne;H;34;Yes
15585455;2011-05-01 00:00:00;Stewart;France;H;28;No
15774847;2014-05-01 00:00:00;Knight;France;H;50;No
15761783;2014-06-01 00:00:00;Shah;France;H;41;Yes
15638329;2019-04-01 00:00:00;Uspensky;Allemagne;H;25;Yes
15640268;2016-06-01 00:00:00;Avdeeva;Espagne;H;71;Yes
15670562;2017-06-01 00:00:00;Pharr;France;H;30;Yes
15778418;2011-02-01 00:00:00;Burns;Allemagne;H;40;Yes
15592028;2013-02-01 00:00:00;Roberts;France;F;46;Yes
15607312;2010-01-01 00:00:00;Ch'ang;Espagne;F;49;Yes
15668580;2018-05-01 00:00:00;Todd;Espagne;H;33;Yes
15653997;2014-04-01 00:00:00;Haynes;Espagne;H;31;No
15721582;2016-05-01 00:00:00;Hale;Allemagne;F;40;Yes
15655232;2014-06-01 00:00:00;Noble;Allemagne;H;35;Yes
15637947;2019-04-01 00:00:00;Wei;Espagne;H;32;Yes
15582180;2011-04-01 00:00:00;Lees;France;H;29;Yes
15690589;2011-04-01 00:00:00;Udinesi;France;H;37;Yes
15591036;2017-04-01 00:00:00;Genovesi;Allemagne;F;43;No
15704378;2011-06-01 00:00:00;Calabrese;Allemagne;H;37;Yes
15629617;2018-02-01 00:00:00;Cook;Espagne;H;23;Yes
15806447;2020-04-01 00:00:00;Mazzanti;Allemagne;H;32;Yes
15738715;2016-02-01 00:00:00;Alexander;France;F;37;No
15791326;2017-06-01 00:00:00;Nnamdi;France;H;34;No
15679145;2013-06-01 00:00:00;Chou;Espagne;H;57;No
15659567;2011-03-01 00:00:00;Ch'iu;France;F;39;Yes
15754012;2019-04-01 00:00:00;Shepherdson;France;F;35;Yes
15772421;2019-04-01 00:00:00;Tretiakov;Allemagne;F;31;Yes
15757607;2020-06-01 00:00:00;Matveyeva;France;H;45;No
15668747;2011-03-01 00:00:00;Virgo;France;F;46;Yes
15635775;2017-01-01 00:00:00;Watt;France;H;33;No
15761364;2011-06-01 00:00:00;Nkemjika;France;H;30;No
15633274;2013-02-01 00:00:00;Tai;France;H;34;No
15710928;2012-04-01 00:00:00;McChesney;France;F;55;Yes
15631072;2019-02-01 00:00:00;Huie;France;H;38;Yes
15671987;2012-06-01 00:00:00;Meagher;Espagne;H;35;No
15572956;2015-06-01 00:00:00;Steen;France;H;36;Yes
15582335;2011-03-01 00:00:00;Brown;France;F;40;No
15771543;2018-03-01 00:00:00;Tu;Allemagne;H;31;Yes
15783007;2019-03-01 00:00:00;Parker;Allemagne;F;45;Yes
15690169;2013-06-01 00:00:00;Meng;France;H;31;No
15578866;2018-01-01 00:00:00;Hughes;France;F;43;Yes
15606310;2015-06-01 00:00:00;Birk;France;H;71;Yes
15723411;2016-05-01 00:00:00;Jamieson;Espagne;F;36;Yes
15650266;2018-04-01 00:00:00;Medvedeva;Allemagne;H;117;Yes
15776229;2017-01-01 00:00:00;MacPherson;France;H;44;No
15800890;2014-05-01 00:00:00;T'ien;France;F;45;Yes
15615296;2010-06-01 00:00:00;Rice;France;H;39;No
15774931;2013-05-01 00:00:00;She;France;H;30;Yes
15718507;2017-01-01 00:00:00;Su;Allemagne;H;37;Yes
15694209;2017-03-01 00:00:00;Fanucci;France;F;32;Yes
15673591;2017-04-01 00:00:00;Oluchukwu;France;H;44;Yes
15585466;2010-03-01 00:00:00;Russo;France;H;29;No
15693088;2011-02-01 00:00:00;Oliver;France;F;37;Yes
15750181;2011-06-01 00:00:00;Sanderson;Allemagne;H;41;No
15728043;2013-03-01 00:00:00;Udinese;Allemagne;F;37;No
15737832;2020-06-01 00:00:00;Robertson;Espagne;H;45;No
15730418;2018-01-01 00:00:00;Lucchesi;France;F;32;No
15808662;2017-03-01 00:00:00;Krylov;France;H;44;No
15737489;2015-06-01 00:00:00;Ramsden;Espagne;F;46;No
15594502;2014-03-01 00:00:00;Zotov;France;H;37;No
15726747;2016-01-01 00:00:00;Donaldson;France;H;63;Yes
15770567;2017-01-01 00:00:00;Ruiz;France;F;32;Yes
15746995;2011-04-01 00:00:00;Greco;Allemagne;H;31;No
15602845;2018-06-01 00:00:00;Udinesi;Allemagne;H;41;No
15742229;2013-04-01 00:00:00;Mackay;France;H;59;Yes
15783305;2013-02-01 00:00:00;Franklin;France;F;46;No
15695492;2014-05-01 00:00:00;P'eng;France;F;29;No
15679622;2012-05-01 00:00:00;Clayton;France;H;35;Yes
15781530;2012-06-01 00:00:00;Hsieh;France;H;21;Yes
15666884;2015-05-01 00:00:00;Su;Allemagne;F;41;No
15614716;2020-01-01 00:00:00;Okwudilichukwu;France;F;37;Yes
15738546;2016-01-01 00:00:00;Gboliwe;Espagne;F;41;Yes
15679668;2013-02-01 00:00:00;Yao;Espagne;H;38;Yes
15734714;2017-01-01 00:00:00;Nash;France;F;29;No
15687658;2013-06-01 00:00:00;Burgin;France;F;52;No
15719940;2010-06-01 00:00:00;Gibbons;Allemagne;F;51;No
15793901;2018-02-01 00:00:00;Capon;France;F;27;No
15701932;2014-01-01 00:00:00;Millar;France;F;52;Yes
15721469;2011-05-01 00:00:00;Mach;Allemagne;H;45;No
15618950;2012-04-01 00:00:00;Lo Duca;Espagne;H;26;Yes
15644212;2020-06-01 00:00:00;Han;Espagne;H;28;No
15703292;2012-06-01 00:00:00;Chimezie;France;H;26;Yes
15809137;2014-02-01 00:00:00;Sagese;France;H;29;No
15590337;2014-05-01 00:00:00;Golubov;France;H;29;Yes
15655794;2012-04-01 00:00:00;Hanna;France;H;36;Yes
15628963;2017-02-01 00:00:00;Frolova;Allemagne;H;43;Yes
15620341;2011-06-01 00:00:00;Nwebube;Allemagne;H;44;No
15641416;2011-02-01 00:00:00;Shaffer;Allemagne;F;61;Yes
15573730;2014-01-01 00:00:00;Thompson;Allemagne;H;42;No
15605425;2018-03-01 00:00:00;Chia;Allemagne;F;44;No
15669060;2014-03-01 00:00:00;Woolnough;France;H;74;No
15730673;2013-02-01 00:00:00;Dietz;Allemagne;H;40;No
15763798;2015-01-01 00:00:00;McMillan;France;H;23;Yes
15785654;2014-05-01 00:00:00;Ofodile;Allemagne;H;45;Yes
15572762;2018-02-01 00:00:00;Matveyeva;Allemagne;F;50;No
15769051;2013-01-01 00:00:00;Shaw;Espagne;H;25;Yes
15802466;2013-06-01 00:00:00;Donaldson;France;F;53;Yes
15578722;2016-04-01 00:00:00;Bradley;France;H;39;No
15740458;2013-01-01 00:00:00;Murphy;Espagne;H;36;No
15774098;2017-03-01 00:00:00;Grant;Allemagne;H;38;Yes
15798964;2017-06-01 00:00:00;Nkemakonam;Allemagne;H;33;No
15785339;2011-05-01 00:00:00;H?;France;F;50;No
15767594;2012-01-01 00:00:00;Azubuike;France;F;35;Yes
15575417;2013-05-01 00:00:00;Chou;Allemagne;H;37;Yes
15633233;2019-03-01 00:00:00;McFarland;France;H;56;No
15657284;2014-01-01 00:00:00;Day;Allemagne;H;47;Yes
15596493;2013-06-01 00:00:00;Wisdom;France;F;47;Yes
15812766;2014-04-01 00:00:00;Golubeva;Espagne;H;40;No
15786617;2017-02-01 00:00:00;Arcuri;Allemagne;H;34;No
15672983;2015-03-01 00:00:00;Fernando;Espagne;F;27;No
15594878;2015-01-01 00:00:00;Thompson;Espagne;F;41;No
15794278;2014-03-01 00:00:00;Romani;Espagne;H;67;Yes
15585888;2017-04-01 00:00:00;Nwokezuike;Espagne;F;48;Yes
15704144;2018-02-01 00:00:00;Mazzanti;Allemagne;H;33;Yes
15648989;2016-01-01 00:00:00;Moss;France;H;37;No
15735849;2018-02-01 00:00:00;Kanayochukwu;France;F;26;Yes
15724623;2013-02-01 00:00:00;Taubman;Allemagne;F;24;No
15798470;2019-01-01 00:00:00;Scannell;Espagne;F;48;No
15787071;2011-06-01 00:00:00;Dulhunty;Espagne;H;41;Yes
15664849;2017-02-01 00:00:00;Colon;Espagne;H;46;Yes
15658195;2015-04-01 00:00:00;Efremova;France;H;34;Yes
15775809;2014-03-01 00:00:00;Holloway;Allemagne;F;26;Yes
15683471;2013-02-01 00:00:00;Hansen;France;H;38;No
15707596;2012-02-01 00:00:00;Chung;Allemagne;F;74;Yes
15744041;2017-02-01 00:00:00;Yobanna;France;F;26;No
15710161;2018-06-01 00:00:00;Ko;France;F;34;Yes
15698791;2017-04-01 00:00:00;Udinesi;France;H;45;No
15634295;2019-02-01 00:00:00;Wilson;France;H;35;No
15621432;2019-02-01 00:00:00;Lee;Espagne;H;35;No
15600392;2012-06-01 00:00:00;Amaechi;France;F;53;Yes
15684419;2012-01-01 00:00:00;Wallace;Espagne;F;37;No
15639278;2014-06-01 00:00:00;Chinomso;Allemagne;F;36;Yes
15591942;2013-03-01 00:00:00;Zito;Espagne;F;33;Yes
15664204;2018-02-01 00:00:00;Meany;Espagne;H;29;Yes
15627042;2013-03-01 00:00:00;Reilly;France;F;26;No
15764294;2016-06-01 00:00:00;Ifeatu;Allemagne;H;31;Yes
15626491;2013-04-01 00:00:00;Hughes;France;F;45;Yes
15572360;2010-05-01 00:00:00;Clark;France;H;30;No
15668323;2019-05-01 00:00:00;Mbadiwe;France;F;41;No
15656029;2014-04-01 00:00:00;Marsden;France;H;37;Yes
15773273;2015-01-01 00:00:00;Runyon;Espagne;H;38;Yes
15617877;2020-02-01 00:00:00;Jessop;France;H;44;Yes
15649618;2013-06-01 00:00:00;Tomlinson;Allemagne;F;39;Yes
15795129;2011-05-01 00:00:00;Gallo;France;F;30;No
